3620580,New York City Department Of Education,10168,216,0.005100796,0.0
3620580,New York City Department Of Education,10169,216,0.002083407,0.0
3620580,New York City Department Of Education,10170,216,0.009622052,0.0
3620580,New York City Department Of Education,10171,216,0.004814694,0.0
3620580,New York City Department Of Education,10172,216,0.004793459,0.0
3620580,New York City Department Of Education,10173,216,0.004747898,0.0
3620580,New York City Department Of Education,10174,216,0.005105815,0.0
3620580,New York City Department Of Education,10177,216,0.00209306,0.0
3620580,New York City Department Of Education,10199,216,0.025256488,0.0
3620580,New York City Department Of Education,10271,216,0.002617387,0.0
3620580,New York City Department Of Education,10278,216,0.013772651,0.0
3620580,New York City Department Of Education,10279,216,0.004171834,0.0
3620580,New York City Department Of Education,10280,216,0.106769607,0.0
3620580,New York City Department Of Education,10282,216,0.068667114,0.0
3620580,New York City Department Of Education,10301,216,3.757703124,0.004883034
3620580,New York City Department Of Education,10302,216,1.193222903,0.0
3620580,New York City Department Of Education,10303,216,3.169217,0.014779605
3620580,New York City Department Of Education,10304,216,3.490770614,0.007410845
3620580,New York City Department Of Education,10305,216,4.019749126,0.016346408
3620580,New York City Department Of Education,10306,216,7.228918435,0.038644194
3620580,New York City Department Of Education,10307,216,1.613604773,1.11584E-4
3620580,New York City Department Of Education,10308,216,2.185344102,0.024963822
3620580,New York City Department Of Education,10309,216,7.254085733,0.076948619
3620580,New York City Department Of Education,10310,216,1.802412598,0.0
3620580,New York City Department Of Education,10311,216,0.04693265,0.0
3620580,New York City Department Of Education,10312,216,6.871682803,0.053104879
3620580,New York City Department Of Education,10314,216,12.9968745,0.553368587
3620580,New York City Department Of Education,10451,216,1.056195241,0.003846736
3620580,New York City Department Of Education,10452,216,0.982216134,0.0
3620580,New York City Department Of Education,10453,216,0.902142404,0.0
3620580,New York City Department Of Education,10454,216,1.060062054,0.0
3620580,New York City Department Of Education,10455,216,0.701304794,0.0
3620580,New York City Department Of Education,10456,216,1.076713483,0.0
3620580,New York City Department Of Education,10457,216,1.318698774,0.0
3620580,New York City Department Of Education,10458,216,1.22095585,0.0
3620580,New York City Department Of Education,10459,216,0.831376825,0.0
3620580,New York City Department Of Education,10460,216,1.498653662,0.015332117
3620580,New York City Department Of Education,10461,216,2.38818288,0.0
3620580,New York City Department Of Education,10462,216,1.497500761,0.006079565
3620580,New York City Department Of Education,10463,216,2.751984179,0.144416499
3620580,New York City Department Of Education,10464,216,3.054419557,1.55213E-4
3620580,New York City Department Of Education,10465,216,3.922921265,0.001215064
3620580,New York City Department Of Education,10466,216,2.015057985,0.001984565
3620580,New York City Department Of Education,10467,216,2.330453269,0.0
3620580,New York City Department Of Education,10468,216,1.047120296,0.017413208
3620580,New York City Department Of Education,10469,216,2.425827842,0.0
3620580,New York City Department Of Education,10470,216,1.408282587,0.001223558
3631920,Yonkers City School District,10470,10,0.027512097,0.0
3620580,New York City Department Of Education,10471,216,1.712113724,0.0
3620580,New York City Department Of Education,10472,216,1.077584529,0.0
3620580,New York City Department Of Education,10473,216,2.137912608,0.011668008
3620580,New York City Department Of Education,10474,216,1.534028729,0.003873377
3620580,New York City Department Of Education,10475,216,1.242673711,0.062160906
3627180,Somers Central School District,10501,9,1.592237107,0.001490354
3603180,Ardsley Union Free School District,10502,7,2.083883786,0.0
3615450,Irvington Union Free School District,10503,4,0.014863775,0.0
3606060,Byram Hills Central School District,10504,8,15.29084575,1.255796552
3606990,Chappaqua Central School District,10504,6,0.153676774,0.0
3620160,Mount Pleasant Central School District,10504,6,0.687348358,0.545999055
3627180,Somers Central School District,10505,9,0.775032935,0.0
3606060,Byram Hills Central School District,10506,8,3.009849466,0.007570691
3616080,Katonah-Lewisboro Union Free School District,10506,11,0.098896597,0.0
3619950,Bedford Central School District,10506,5,13.52478235,0.225407994
3616080,Katonah-Lewisboro Union Free School District,10507,11,0.156746286,0.0
3619950,Bedford Central School District,10507,5,7.271633305,0.046783228
3605310,Brewster Central School District,10509,3,31.55403461,3.119517928
3606570,Carmel Central School District,10509,8,0.403967895,0.002568352
3621180,North Salem Central School District,10509,6,4.11721174,0.218465491
3605340,Briarcliff Manor Union Free School District,10510,2,6.014170336,0.030229484
3606990,Chappaqua Central School District,10510,6,0.714730339,0.018922481
3622020,Ossining Union Free School District,10510,5,1.963435352,0.021667668
3623340,Pocantico Hills Central School District,10510,6,0.446638363,0.026660355
3628650,Union Free School District of the Tarrytowns,10510,3,0.964226089,0.005226665
3614190,Hendrick Hudson Central School District,10511,6,1.503482642,0.05231337
3605310,Brewster Central School District,10512,3,2.050334982,0.039123347
3606570,Carmel Central School District,10512,8,44.7334756,3.992929697
3618120,Mahopac Central School District,10512,4,4.985771363,1.501766417
3621180,North Salem Central School District,10512,6,0.413666781,0.035158464
3606060,Byram Hills Central School District,10514,8,0.257848685,0.015056054
3606990,Chappaqua Central School District,10514,6,12.08688303,0.098545244
3623310,Pleasantville Union Free School District,10514,2,0.084360623,0.0
3631980,Yorktown Central School District,10514,7,0.294118737,0.0
3613230,Haldane Central School District,10516,6,31.14106436,0.612790098
3629880,Wappingers Central School District,10516,9,0.349574207,0.0
3616620,Lakeland Central School District,10517,11,0.351803174,0.0
3616080,Katonah-Lewisboro Union Free School District,10518,11,3.809346993,0.061431173
3621180,North Salem Central School District,10519,6,0.249897297,0.022376552
3608580,Croton-Harmon Union Free School District,10520,4,11.66028182,1.249429727
3614190,Hendrick Hudson Central School District,10520,6,2.367370042,0.100642551
3622020,Ossining Union Free School District,10520,5,0.029475812,0.0
3631980,Yorktown Central School District,10520,7,0.392112241,0.015044085
3603180,Ardsley Union Free School District,10522,7,0.455263499,0.0
3609120,Dobbs Ferry Union Free School District,10522,3,1.967462011,6.84173E-4
3613950,Hastings-on-Hudson Union Free School District,10522,5,0.020783494,0.0
3610650,Elmsford Union Free School District,10523,4,1.893274409,0.002040164
3612720,Greenburgh Central School District,10523,6,0.213531491,0.0
3623340,Pocantico Hills Central School District,10523,6,1.409795335,0.0
3629400,Valhalla Union Free School District,10523,5,0.129040366,0.0
3611860,Garrison Union Free School District,10524,3,17.97603309,0.255127051
3613230,Haldane Central School District,10524,6,0.074664825,0.027091631
3616620,Lakeland Central School District,10524,11,2.785741092,0.042053477
3616080,Katonah-Lewisboro Union Free School District,10526,11,3.548013736,0.493850165
3627180,Somers Central School District,10527,9,2.234267881,0.002443641
3613740,Harrison Central School District,10528,6,3.735664026,0.001467574
3625260,Rye City School District,10528,4,0.04232452,0.0
3625290,Rye Neck Union Free School District,10528,4,8.79927E-4,0.0
3603180,Ardsley Union Free School District,10530,7,0.315400303,0.0
3610200,Edgemont Union Free School District,10530,2,0.225251237,0.0
3612720,Greenburgh Central School District,10530,6,3.339698099,0.008483437
3625950,Scarsdale Union Free School District,10530,4,0.034035679,0.0
3620160,Mount Pleasant Central School District,10532,6,1.777722908,0.003889207
3623340,Pocantico Hills Central School District,10532,6,0.537661564,0.0
3629400,Valhalla Union Free School District,10532,5,0.024130614,0.0
3603180,Ardsley Union Free School District,10533,7,0.218859701,0.017349887
3609120,Dobbs Ferry Union Free School District,10533,3,0.115012502,0.0
3610650,Elmsford Union Free School District,10533,4,0.214463542,0.0
3615450,Irvington Union Free School District,10533,4,3.00736181,0.03868821
3616620,Lakeland Central School District,10535,11,0.454888208,0.059594099
3616080,Katonah-Lewisboro Union Free School District,10536,11,13.82635827,1.700279306
3619950,Bedford Central School District,10536,5,0.518459931,0.008980737
3627180,Somers Central School District,10536,9,12.27212327,1.098313197
3616620,Lakeland Central School District,10537,11,0.167416992,0.0
3624000,Putnam Valley Central School District,10537,3,0.905345893,0.095016656
3618240,Mamaroneck Union Free School District,10538,5,3.374759265,0.019866887
3620490,New Rochelle City School District,10538,8,0.104273456,0.002826268
3625950,Scarsdale Union Free School District,10538,4,0.034958077,0.0
3627180,Somers Central School District,10540,9,0.538600951,0.01072476
3606570,Carmel Central School District,10541,8,1.043178578,0.017263014
3616620,Lakeland Central School District,10541,11,1.70433724,0.0
3618120,Mahopac Central School District,10541,4,21.03799052,1.594264916
3627180,Somers Central School District,10541,9,0.979816895,0.034444175
3618120,Mahopac Central School District,10542,4,0.029488168,0.0
3618240,Mamaroneck Union Free School District,10543,5,2.837404266,0.085505029
3625290,Rye Neck Union Free School District,10543,4,1.133497916,0.058532318
3625950,Scarsdale Union Free School District,10543,4,0.312248165,0.0
3622020,Ossining Union Free School District,10545,5,0.125056178,0.0
3606990,Chappaqua Central School District,10546,6,1.205768907,0.004998865
3616620,Lakeland Central School District,10547,11,3.370052294,0.187271138
3631980,Yorktown Central School District,10547,7,1.528226772,0.006092692
3614190,Hendrick Hudson Central School District,10548,6,2.061733105,0.052913373
3606060,Byram Hills Central School District,10549,8,0.700866182,0.051758155
3606990,Chappaqua Central School District,10549,6,4.352690051,0.002936693
3616080,Katonah-Lewisboro Union Free School District,10549,11,0.082754824,0.089478793
3619950,Bedford Central School District,10549,5,12.30924776,0.248956366
3631980,Yorktown Central School District,10549,7,1.647657827,0.237689904
3620100,Mount Vernon School District,10550,5,1.987794538,0.010354874
3620580,New York City Department Of Education,10550,216,4.19693E-4,0.0
3620100,Mount Vernon School District,10552,5,1.643011087,0.006803506
3622680,Pelham Union Free School District,10552,3,0.007335555,0.002281092
3620100,Mount Vernon School District,10553,5,0.692407069,0.0
3622680,Pelham Union Free School District,10553,3,0.005643269,0.0
3616080,Katonah-Lewisboro Union Free School District,10560,11,0.370071599,0.011674958
3621180,North Salem Central School District,10560,6,20.53346077,1.356769221
3608580,Croton-Harmon Union Free School District,10562,4,0.348958374,0.016407412
3622020,Ossining Union Free School District,10562,5,10.83926721,0.115097058
3631980,Yorktown Central School District,10562,7,2.325086448,0.414266012
3622650,Peekskill City School District,10566,3,4.341812781,0.231362848
3608580,Croton-Harmon Union Free School District,10567,4,0.006097712,0.0
3614190,Hendrick Hudson Central School District,10567,6,7.814257441,0.256235936
3616620,Lakeland Central School District,10567,11,12.51874719,0.154663265
3622650,Peekskill City School District,10567,3,0.001684178,0.0
3624000,Putnam Valley Central School District,10567,3,0.455621416,0.0
3631980,Yorktown Central School District,10567,7,1.719694454,0.012981913
3605340,Briarcliff Manor Union Free School District,10570,2,0.578406927,0.007871851
3606060,Byram Hills Central School District,10570,8,1.413343614,5.54057E-4
3606990,Chappaqua Central School District,10570,6,0.165105784,0.011176114
3620160,Mount Pleasant Central School District,10570,6,1.500191893,0.009130158
3623310,Pleasantville Union Free School District,10570,2,2.355588134,0.010393484
3623340,Pocantico Hills Central School District,10570,6,1.107792391,0.046657745
3613740,Harrison Central School District,10573,6,0.047613348,0.011876889
3623460,Port Chester-Rye Union Free School District,10573,2,2.998536673,0.083373359
3624630,Blind Brook-Rye Union Free School District,10573,3,2.379893652,0.0106931
3625260,Rye City School District,10573,4,0.042081662,0.0
3616080,Katonah-Lewisboro Union Free School District,10576,11,4.764145625,0.145648165
3619950,Bedford Central School District,10576,5,17.63943578,0.744565226
3613740,Harrison Central School District,10577,6,6.62692221,0.032258837
3624630,Blind Brook-Rye Union Free School District,10577,3,0.003479939,0.0
3616080,Katonah-Lewisboro Union Free School District,10578,11,0.024834478,0.059219193
3621180,North Salem Central School District,10578,6,0.239342036,0.120050363
3627180,Somers Central School District,10578,9,1.495513493,0.179129015
3606570,Carmel Central School District,10579,8,1.200941472,0.158377954
3611860,Garrison Union Free School District,10579,3,1.395861294,0.011429397
3613230,Haldane Central School District,10579,6,1.233441236,0.013782689
3616620,Lakeland Central School District,10579,11,1.236164029,0.042333015
3618120,Mahopac Central School District,10579,4,1.746691104,0.028564611
3624000,Putnam Valley Central School District,10579,3,27.90799803,1.298995594
3613740,Harrison Central School District,10580,6,2.613945702,0.007331694
3623460,Port Chester-Rye Union Free School District,10580,2,0.012701217,0.0
3625260,Rye City School District,10580,4,5.027654568,0.189103579
3625290,Rye Neck Union Free School District,10580,4,0.698492812,0.003858319
3603180,Ardsley Union Free School District,10583,7,0.677335957,0.006074932
3610080,Eastchester Union Free School District,10583,3,1.197121377,0.0
3610200,Edgemont Union Free School District,10583,2,2.471467435,0.020015923
3612720,Greenburgh Central School District,10583,6,0.032581618,0.0
3613950,Hastings-on-Hudson Union Free School District,10583,5,0.019920556,0.0
3618240,Mamaroneck Union Free School District,10583,5,0.017087724,0.0
3620490,New Rochelle City School District,10583,8,0.729511488,0.003279552
3625950,Scarsdale Union Free School District,10583,4,6.759354483,0.008051389
3631920,Yonkers City School District,10583,10,0.52272636,0.0
3616620,Lakeland Central School District,10588,11,1.625634559,0.026699738
3621180,North Salem Central School District,10589,6,0.855076163,0.034195525
3627180,Somers Central School District,10589,9,6.027529857,0.257222813
3616080,Katonah-Lewisboro Union Free School District,10590,11,13.32313239,0.432002388
3610650,Elmsford Union Free School District,10591,4,0.306639645,0.0
3615450,Irvington Union Free School District,10591,4,1.372270065,0.006849066
3623340,Pocantico Hills Central School District,10591,6,3.9488515,0.079299595
3628650,Union Free School District of the Tarrytowns,10591,3,3.777758044,0.134494059
3606060,Byram Hills Central School District,10594,8,0.077685688,0.0
3620160,Mount Pleasant Central School District,10594,6,2.501601166,0.0
3606060,Byram Hills Central School District,10595,8,0.047971651,0.206994781
3620160,Mount Pleasant Central School District,10595,6,1.458701353,0.56471613
3623340,Pocantico Hills Central School District,10595,6,0.93641901,0.0
3629400,Valhalla Union Free School District,10595,5,2.876628,0.169098853
3614190,Hendrick Hudson Central School District,10596,6,0.595583841,0.108805137
3616080,Katonah-Lewisboro Union Free School District,10597,11,3.279810949,0.249226251
3616620,Lakeland Central School District,10598,11,3.532551888,0.007248296
3627180,Somers Central School District,10598,9,2.631486323,0.947078519
3631980,Yorktown Central School District,10598,7,19.10059776,1.421844812
3631260,White Plains City School District,10601,6,0.645678667,0.0
3612720,Greenburgh Central School District,10603,6,1.113297436,0.002595765
3629400,Valhalla Union Free School District,10603,5,1.511769166,0.0
3631260,White Plains City School District,10603,6,0.743760975,0.004826277
3606060,Byram Hills Central School District,10604,8,0.303463954,0.0
3613740,Harrison Central School District,10604,6,3.634454677,0.620041483
3620160,Mount Pleasant Central School District,10604,6,0.346048321,0.506405435
3624630,Blind Brook-Rye Union Free School District,10604,3,0.361962295,0.0
3629400,Valhalla Union Free School District,10604,5,0.530728328,0.059448152
3631260,White Plains City School District,10604,6,1.575154402,0.109089695
3613740,Harrison Central School District,10605,6,0.107090458,0.001416223
3631260,White Plains City School District,10605,6,5.263957594,0.009155255
3612720,Greenburgh Central School District,10606,6,0.00993827,0.0
3631260,White Plains City School District,10606,6,1.474100652,0.0
3603180,Ardsley Union Free School District,10607,7,0.150841626,0.0
3610650,Elmsford Union Free School District,10607,4,0.469816849,0.0
3612720,Greenburgh Central School District,10607,6,1.486201867,0.004803883
3631260,White Plains City School District,10607,6,0.034071973,0.0
3613950,Hastings-on-Hudson Union Free School District,10701,5,0.051258925,0.0
3631920,Yonkers City School District,10701,10,4.327480668,0.0
3631920,Yonkers City School District,10703,10,1.571624656,0.0
3631920,Yonkers City School District,10704,10,2.668637461,0.137249671
3631920,Yonkers City School District,10705,10,2.214729952,0.022856477
3603180,Ardsley Union Free School District,10706,7,0.283183165,0.0
3613950,Hastings-on-Hudson Union Free School District,10706,5,2.380033421,0.0
3610080,Eastchester Union Free School District,10707,3,0.298577059,0.0
3629040,Tuckahoe Union Free School District,10707,4,0.328466001,0.0
3631920,Yonkers City School District,10707,10,0.642673634,0.0
3605640,Bronxville Union Free School District,10708,1,0.972456243,0.0
3620100,Mount Vernon School District,10708,5,0.056384431,0.0
3629040,Tuckahoe Union Free School District,10708,4,0.537105577,0.013007782
3631920,Yonkers City School District,10708,10,1.367338768,0.0
3610080,Eastchester Union Free School District,10709,3,1.223923817,0.100184634
3620490,New Rochelle City School District,10709,8,0.015971889,0.00349075
3629040,Tuckahoe Union Free School District,10709,4,0.315355515,0.0
3629040,Tuckahoe Union Free School District,10710,4,0.0011946,0.0
3631920,Yonkers City School District,10710,10,4.60163522,0.260534412
3618240,Mamaroneck Union Free School District,10801,5,0.002850206,0.0
3620490,New Rochelle City School District,10801,8,3.42213323,0.041888997
3620100,Mount Vernon School District,10803,5,0.01339041,0.0
3620490,New Rochelle City School District,10803,8,0.018395838,0.0
3620580,New York City Department Of Education,10803,216,0.01869777,0.0
3622680,Pelham Union Free School District,10803,3,2.161872951,0.043822211
3620490,New Rochelle City School District,10804,8,4.277736808,0.100995063
3620490,New Rochelle City School District,10805,8,1.710911016,2.421555621
3627810,East Ramapo Central School District (Spring Valley),10901,7,2.652747812,0.01268809
3628320,Suffern Central School District,10901,8,20.89271804,0.088691917
3619650,Monroe-Woodbury Central School District,10910,9,2.167099616,0.042216026
3614010,Haverstraw-Stony Point Central School District (North Rockland),10911,12,0.922825511,0.101330971
3622560,Pearl River Union Free School District,10913,6,0.0,0.003361406
3627450,South Orangetown Central School District,10913,8,4.155592613,0.105322882
3630030,Washingtonville Central School District,10914,10,2.47688136,0.016625946
3623010,Pine Bush Central School District,10915,12,0.077906925,0.0
3612330,Goshen Central School District,10916,9,7.372965435,0.028025612
3619680,Valley Central School District (Montgomery),10916,8,4.31458138,0.081486092
3630030,Washingtonville Central School District,10916,10,11.79715852,0.065391037
3614430,Highland Falls Central School District,10917,6,0.018359931,0.0
3619650,Monroe-Woodbury Central School District,10917,9,4.798668951,0.283085095
3607380,Chester Union Free School District,10918,3,9.975699887,0.024280035
3612330,Goshen Central School District,10918,9,0.140652389,0.0
3619650,Monroe-Woodbury Central School District,10918,9,10.57735287,0.040943047
3629970,Warwick Valley Central School District,10918,6,7.739847057,0.088391915
3630030,Washingtonville Central School District,10918,10,4.214068559,0.286874688
3619320,Middletown City School District,10919,5,0.496254037,8.46336E-4
3623010,Pine Bush Central School District,10919,12,3.274171154,0.01466223
3614010,Haverstraw-Stony Point Central School District (North Rockland),10920,12,1.77993E-4,0.0
3620340,Clarkstown Central School District,10920,7,4.461683606,0.546061989
3607380,Chester Union Free School District,10921,3,8.66799E-4,0.0
3612330,Goshen Central School District,10921,9,0.4959328,0.001800008
3625320,Florida Union Free School District,10921,4,7.758981509,0.015424396
3614010,Haverstraw-Stony Point Central School District (North Rockland),10922,12,0.783844558,0.038594001
3614430,Highland Falls Central School District,10922,6,1.292358884,0.016995446
3614010,Haverstraw-Stony Point Central School District (North Rockland),10923,12,2.006868758,0.033131428
3607380,Chester Union Free School District,10924,3,0.899042003,0.0
3612330,Goshen Central School District,10924,9,30.0156298,0.197702074
3619320,Middletown City School District,10924,5,0.161756734,0.0
3619560,Minisink Valley Central School District,10924,11,1.880522999,0.0
3625320,Florida Union Free School District,10924,4,6.142497185,0.03210594
3629970,Warwick Valley Central School District,10924,6,0.930966476,0.0
3630030,Washingtonville Central School District,10924,10,0.050789425,0.0
3612960,Greenwood Lake Union Free School District,10925,4,7.822508444,1.730640065
3629190,Tuxedo Union Free School District,10925,3,0.281449953,0.0
3629970,Warwick Valley Central School District,10925,6,1.065323083,0.0
3614010,Haverstraw-Stony Point Central School District (North Rockland),10926,12,0.844678817,0.102118234
3619650,Monroe-Woodbury Central School District,10926,9,13.88032068,0.408034709
3628320,Suffern Central School District,10926,8,2.505484581,0.255803502
3614010,Haverstraw-Stony Point Central School District (North Rockland),10927,12,1.983782936,0.083574905
3614430,Highland Falls Central School District,10928,6,8.360848004,0.196287782
3608430,Cornwall Central School District,10930,7,8.091567606,0.028330633
3614430,Highland Falls Central School District,10930,6,0.559980201,0.028264224
3619650,Monroe-Woodbury Central School District,10930,9,7.383405251,0.176675722
3628320,Suffern Central School District,10931,8,2.475767455,0.028782759
3619560,Minisink Valley Central School District,10932,11,0.15500149,3.89577E-4
3619560,Minisink Valley Central School District,10933,11,1.188205891,0.005106973
3612330,Goshen Central School District,10940,9,0.118820628,0.001182245
3619320,Middletown City School District,10940,5,23.02237539,0.520575771
3619560,Minisink Valley Central School District,10940,11,32.60786035,0.497910029
3623010,Pine Bush Central School District,10940,12,7.400318071,0.016757607
3612330,Goshen Central School District,10941,9,7.496071024,0.047732654
3619320,Middletown City School District,10941,5,3.311935036,0.033782782
3619680,Valley Central School District (Montgomery),10941,8,12.38255197,0.075303052
3623010,Pine Bush Central School District,10941,12,8.851415914,0.043461205
3604758,Kiryas Joel Village Union Free School District,10950,1,1.46174268,0.03007041
3612960,Greenwood Lake Union Free School District,10950,4,3.925322434,0.018849122
3619650,Monroe-Woodbury Central School District,10950,9,22.96330176,1.350316295
3629970,Warwick Valley Central School District,10950,6,0.487757472,0.0
3630030,Washingtonville Central School District,10950,10,7.96104036,0.069167502
3627810,East Ramapo Central School District (Spring Valley),10952,7,7.314743157,0.019264182
3628320,Suffern Central School District,10952,8,1.630479369,0.0
3608430,Cornwall Central School District,10953,7,0.088648673,0.0
3620190,Nanuet Union Free School District,10954,4,3.904381024,0.0
3620340,Clarkstown Central School District,10954,7,1.905617323,0.0
3622560,Pearl River Union Free School District,10954,6,0.128970096,0.0
3627810,East Ramapo Central School District (Spring Valley),10954,7,0.951397458,0.005103499
3620340,Clarkstown Central School District,10956,7,12.89377287,0.789560029
3627810,East Ramapo Central School District (Spring Valley),10956,7,2.527942214,0.0
3612330,Goshen Central School District,10958,9,10.79800486,0.066801468
3619320,Middletown City School District,10958,5,0.710556188,0.0
3619560,Minisink Valley Central School District,10958,11,9.68392981,0.057535788
3625320,Florida Union Free School District,10958,4,0.048119914,0.0
3620340,Clarkstown Central School District,10960,7,0.161189164,0.0
3621480,Nyack Union Free School District,10960,4,3.637495618,0.0
3627450,South Orangetown Central School District,10960,8,0.919333217,0.0
3622560,Pearl River Union Free School District,10962,6,2.4226869,0.280787787
3627450,South Orangetown Central School District,10962,8,2.786254222,0.0
3619560,Minisink Valley Central School District,10963,11,13.08492472,0.107318644
3623520,Port Jervis City School District,10963,8,0.117609811,0.0
3627450,South Orangetown Central School District,10964,8,2.434983869,0.0
3620190,Nanuet Union Free School District,10965,4,1.086229743,0.003140555
3622560,Pearl River Union Free School District,10965,6,3.917669503,0.186531366
3627810,East Ramapo Central School District (Spring Valley),10965,7,0.228972103,0.0
3627450,South Orangetown Central School District,10968,8,0.620715231,0.004521643
3629970,Warwick Valley Central School District,10969,6,10.94717504,0.007079183
3614010,Haverstraw-Stony Point Central School District (North Rockland),10970,12,0.880244233,0.0
3627810,East Ramapo Central School District (Spring Valley),10970,7,10.20158935,0.196286238
3628320,Suffern Central School District,10970,8,0.129027625,0.0
3612330,Goshen Central School District,10973,9,0.178477275,0.00125406
3619560,Minisink Valley Central School District,10973,11,8.085109661,0.139746207
3628320,Suffern Central School District,10974,8,7.434114367,0.340904668
3629190,Tuxedo Union Free School District,10974,3,0.045808706,0.0
3619650,Monroe-Woodbury Central School District,10975,9,5.027825225,0.249517372
3627450,South Orangetown Central School District,10976,8,1.140791386,0.004626662
3620190,Nanuet Union Free School District,10977,4,0.031507868,0.0
3627810,East Ramapo Central School District (Spring Valley),10977,7,11.2299528,0.014915899
3612960,Greenwood Lake Union Free School District,10979,4,0.033343398,0.0
3614010,Haverstraw-Stony Point Central School District (North Rockland),10980,12,21.79692493,0.562662066
3628320,Suffern Central School District,10980,8,5.78416039,0.647220759
3622560,Pearl River Union Free School District,10983,6,0.022230605,0.0
3627450,South Orangetown Central School District,10983,8,2.060004911,0.00643864
3614010,Haverstraw-Stony Point Central School District (North Rockland),10984,12,1.879222993,0.010525145
3623010,Pine Bush Central School District,10985,12,0.630343461,0.0
3614010,Haverstraw-Stony Point Central School District (North Rockland),10986,12,9.872850376,0.066397219
3619650,Monroe-Woodbury Central School District,10987,9,9.864018289,0.229051254
3628320,Suffern Central School District,10987,8,0.002972601,0.0
3629190,Tuxedo Union Free School District,10987,3,23.41146021,1.390225746
3619560,Minisink Valley Central School District,10988,11,0.32488027,0.0
3620340,Clarkstown Central School District,10989,7,1.223907987,0.421200021
3621480,Nyack Union Free School District,10989,4,3.611612486,0.228530402
3612960,Greenwood Lake Union Free School District,10990,4,0.137621487,5.01161E-4
3625320,Florida Union Free School District,10990,4,6.616602085,0.606114777
3629970,Warwick Valley Central School District,10990,6,54.68535607,0.501229735
3630030,Washingtonville Central School District,10992,10,11.30361183,0.0356353
3614010,Haverstraw-Stony Point Central School District (North Rockland),10993,12,1.169820864,0.027471942
3620190,Nanuet Union Free School District,10994,4,0.10159159,0.0
3620340,Clarkstown Central School District,10994,7,5.555379021,0.381732271
3621480,Nyack Union Free School District,10994,4,0.004182259,0.0
3622560,Pearl River Union Free School District,10994,6,0.52212713,0.0
3614430,Highland Falls Central School District,10996,6,3.189860339,0.045895966
